label,text,human_attention
0,"A regular for 15 years but their new host was rude enough to guarantee they won't have my business for the next 15. Can't spend enough to get respect, I guess. Simply stated, ""wrap it up"" is not an appropriate phrase to use on a customer who waited to be seated at a table and dropped $150 on a Wednesday in celebration of her father's birthday.",0 0 0 0 0 1 0 2 2 2 3 2 1 2 2 3 3 3 3 2 1 1 1 1 1 1 0 1 1 0 0 0 0 2 2 2 1 3 1 3 2 2 2 2 1 2 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0
0,"Aaaah WOW these employees need major customer service training.. No return visit for this Team.. Smile your on camera signage inside, OWNER needs to review video.. or the OWNER needs to FIRED for not caring. Meatball sub was the worst I ever had at any SUBWAY..   WALMART and SMITH'S have bigger and better subs what is that saying about this subway location... OUCH!",0 0 1 1 2 1 1 1 1 3 2 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 2 1 1 1 1 3 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
0,"Absolutely disgusting.  I had enchiladas and a taco, just to give them a chance.  This was the worst mexican food I've ever had.  Waaaaaay too much government tasting cheese on the food, and hardly any meat.  I do have really high standards because I grew up on Tex-Mex but this was just pathetic......",3 3 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 3 3 3 2 2 2 1 1 1 2 2 2 1 1 1 1 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2
0,"Absolutely dreadful service. Waited an hour for food after ordering without being served. Refills on water and naan were nonexistent. To top that all off, they told us they were out of tea 20 minutes after I ordered it. Who is out of tea at an Indian restaurant and why did it take 20 minutes to tell me about it? I won't be frequenting them again.",3 3 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2
1,Absolutely love this place! The food is always very consistent and delicious! We go there all the time and in the many visits we have been there they have only messed up our order once and they went above and beyond to correct it! I would definitely recommend this place to all of my friends and family!,3 3 2 2 0 2 1 2 2 2 2 3 1 1 1 1 1 1 0 1 1 2 1 0 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 0 0 1 1 3 3 0 0 0 0 0 0 0 0 0
1,"Absolutely wonderful! When we first met with Dave I knew the experience would be great. You can't beat the prices and quality. I would recommend this company to anyone looking for a pool here in Phoenix. Obviously with this climate a pool is a necessary, and He built me the most amazing custom pool. It has all features I asked for and their entire team was extremely informative and polite",2 3 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 2 1 2 1 3 1 1 3 1 1 1 2 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 3 2 1 1 1 2 3 1 2 2 1 1 2 2 1 2 2 1 3
1,"After a mishap at another restaurant, I gave Shimogamo a call where the owner graciously agreed to cater to a rather large group of us at the last minute.  The food was fresh and delicious, and the place itself was very clean and beautiful.  There was an easy access to a full bar next door, and the service was amazing.  I highly recommend the restaurant!",0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 2 2 2 1 2 1 1 2 1 2 2 2 1 2 1 1 0 2 2 1 0 2 2 1 1 1 0 2 2 2 1 1 1 1 1
0,"After being very hungry from a day of climbing, we thought we'd try John Cutter.  It was a medium volume night, and our service was slow, the food was good but not spectacular, and the prices were high.  Even for Vegas standards.  I've never written a review before, but our experience was so lousy that It inspired me.  Go to the Italian or Chinese place right beside John Cutter.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 0 2 0 3 3 0 0 3 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"After living in Seattle and going to a number of amazing diners, I was thrilled to find Tom's. It tends to be a little greasy, but I love the food. I've been there at least 6-7 times, never a bad experience.
DISLIKED that the bathroom is hard to find without asking.
PERFECT hangover food. 

I will be back!",0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 1 1 1 0 0 0 0 0 0 0 0 2 2 2 2 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 2 1 1 2 2 2 2
0,"After reading fantastic reviews we went searching for this place. Great greeting, bright, clean but I was a little sad because I am a picky eater n do not eat pork or organs. I was really looking forward to chicken but alas it was not to be. Please go but be aware that if u r picky or with someone picky, might want to go elsewhere. Sorry all.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0
1,"After reading the reviews, I thought I'd give this place a try. I'll get straight to the point....the food is incredible. I had the specialty Manhattan to drink (amazing) and the short rib with whipped hominy for dinner. That dish was absolute perfection. Our server (Dan?) couldn't have been better. 
I will definitely be back!",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 2 2 3 3 1 1 0 1 1 1 1 0 1 2 2 2
1,"Ahh how I miss and love daddy o's pasta. I used it eat it several times a week when I went to U of T. Whenever I am in the area I always try to eat here. The pasta is cooked perfectly, lots of interesting flavors, and reasonably priced. The owner and chef who has been there for a long time are soo nice. Loove this place!",0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 1 0 1 2 1 1 1 2 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 2 2
0,"All Stars is a great franchise but this location is poorly run. I'm convinced that they source their meat from a sub par vendor. The wings are noticeably smaller than the Woodbine and Vaughan locations. The wings are also sloppily prepared, sometimes only half sauced. I recommend All Stars as a brand but don't expect good quality if you go to the Scarborough location.",0 0 0 0 0 0 0 1 2 2 2 2 1 1 1 1 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 0 1 1 1 1 0 1 0 3 3 3 3 1 1 1 1 1 1 1
1,"All you can eat crab legs on Tuesdays, amazing! While the price for two is a bit high, the service is spot on, not to loud, and very open floor plan. They do have an outside area also. People who like sports and places that focus on that will be at home with all the TVs.",0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 1 1 2 2 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
0,"Always come here for the food but our service was poor at best, waiting 20min to be seated, then once seated we had to ask the server 30min later to place an order in. We noticed he didn't even bring the order in the back. Ended up leaving after 50min of waiting total with no order in and no food still.",0 0 0 0 0 0 0 0 1 1 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2
1,"Always have excellent service, I sit in the bar dinning or patio.  Bar staff has taken the time to memorize my name and drink, I only visit once or twice a month. Food is consistent and we'll prepared. I do not eat red meat but the chicken and fish are always amazing along with everything else I have eaten there:)",1 1 3 2 0 0 0 0 0 0 0 0 1 1 0 2 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 1 1 3 1 2 3 0 0 0 0 0 0 0 0 1 1 1 1 2 3 1 1 1 1 0 0 0 0
1,"Amazing atmosphere. Ask for the roasted almonds to compliment the wine. Highly recommend. The bartender had excellent recommendations for the wine selection and the owner treated me like a long lost friend. If you are stopping through Charlotte or have lived here a while, stop in for a good time at The Wine Loft.",3 3 1 1 1 1 1 0 1 1 1 2 2 0 1 1 2 2 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 1 1 1 1
1,"Amazing downtown chill spot. For the veggie's out there, you MUST try their veggie sandwich, really fresh vegetables that aren't overly sauteed. Also, super addicting shoe string fries with sriracha ranch. Had a really relaxing time with friends. Chanely (hope I spelled that right), you're super sweet thanks for the great service!",3 2 2 2 0 0 0 0 0 0 1 1 0 1 1 0 1 1 0 0 0 0 0 3 2 2 2 2 1 1 1 1 1 2 3 1 1 1 2 0 0 0 0 0 2 3 2 2 2 2 3 2
1,"Amazing place for friends to hang out. Friday nights are usually packed so I would go a little early and settle down. The waiting staff is absolutely friendly.  The music is flat out amazing. Pulled pork sandwich, and burgers are the best on the menu. 

Make sure you have good company, and this is an amazing place for the weekend nights and weekday lunches.",3 2 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 3 3 1 2 1 1 1 3 2 2 2 2 2 2 2 3 1 1 1 0 0 0 0 0 0 0 1 1 1 3 3 2 2 2 1 1 2 2
1,Amazing place.. Even though the burger was WAY too small it rivals the counter in LA and my favorite burger.  The poutine is pretty tasty as well.  It  is a VERY VERY small place and you will prob have to wait a bit to get a seat but great atmosphere and food.,2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2
1,"Amazing poutine. I am obsessed. Perfectly cooked, fresh French fries.
The veggie burger is actually really great too. 
I can't comment on the beef burgers as I did not try one, but this place is worth a try for the poutine alone. 
If you're in Pickering and like burger joints, this is a must try!",3 3 0 0 1 2 2 0 0 0 0 1 1 0 1 1 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 3 3
1,"Amazing selection of food and a decent selection of some more traditional Asian dishes for the adventurous American eater. Their sushi is bland and their quality can vary wildly, but their selection and quality of buffet food at good turnaround times makes up for it. Overall my experiences have been positive for the price.",3 1 1 1 0 0 2 1 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 2 1 1 1 1 0 0 1 0 1 1 1 2 0 0 0
1,"An ok spot with usual breakfast suspects. Nothing we took stand out in any way, but nothing was unpleasant either. Add one star for service. They carry decent oatmeal, this is a plus. Took a greens and vegetables juice which turned out to be mostly cucumber. Place itself is rather uninspiring. Oh, and they don't do eggs sunny side up.",1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,"As a person who used to regular the steak and shakes when I lived in Georgia. I was beyond excited to see that there was one in Vegas. 
When we got seated we waited a while to be served, our food came out wrong and on top of that everything was cold and very soggy. Highly disappointed as someone who knows what S&S should taste like, I will not be returning.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 1 2 0 0 0 0 0 0 0 0 0 2 2 2 2 2
0,"As near full-time vegetarian I eat a great deal of Indian food. I've lived in 3 major cities and in all my time eating Indian take-out (which is fairly frequent, I'd say monthly) I've never been charged for rice. So, spending 40 bucks for 3 veggie entrees and not having rice included is a no-go for me. For the price-to-portion ratio, I am GREATLY disappointed in Cafe Tandoor.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 1 1 1
0,"As venezuelan living in the USA I went to this place with all the expectation. This Arepas are not that good. I ask for Arepa with Chiken and another with shredded beef. 
They told me that this was Canadian arepas, Could you imagen that. Anyway I would not recoment this place isf you really want tipical Venezuelan food. 
The place and the service is terrible!!.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 2 2 2 0 0 0 0 0 0 0 0 2 2 2 2 2 3
0,"As you may noticed, its not LAS VEGAS HILTON any more, I have been there 2 years ago in 2010 and it was way better than what it is right now. the WI-FI is the same price of room for connecting each single device! they also will find a way to overcharge you, in my case they charged me for one other night after I left!
Be careful with new LVH.....",0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0
1,"Ashley is an amazing server! Always SO friendly and nice and helpful by far thee best server ive ever had the pleasure to meret. I ask for her every time I come to this location, she makes me feel very welcomed and appreciated! Thank you Ashley for always making my dining exprience wonderful!! See you next time girl",1 1 1 2 2 1 1 2 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 2 3 3 1 1 2 2 2
0,"Aside from the fact that it took an hour for a small order, the driver literally said ""what, no tip?"" when he handed me the food. Aside from the fact that I tipped on the card already, he gave me a really vindictive look as he was leaving.

Never ordering from this place again, christ.",0 0 0 0 0 0 1 1 2 2 2 2 2 0 2 2 2 2 2 2 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 0 1 0 1 1 1 3 3 2 1 1 1 1 3 3 3 3 3 2 1
1,"Ate lunch here during a conference. Dining area feels very fancy and the prices are a little on the high side for lunch. Overall the food was good, but other restaurants in the area have been a bit better. I had the tortelloni. The pasta definitely seemed to be fresh but was overly lathered in cream sauce. Service was quick. Would still go back if I wanted pasta.",0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 0
1,Authentic Japanese items on the menu that you don't see at other Japanese restaurants. My favorites items have to be the ramen. It's way better ramen than futobuta in South End. We enjoyed sitting at the sushi bar and watching the sushi chef create beautiful dishes. The place is really popular and event a wait at 6:30pm on a Friday.,1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 3 1 1 1 1 1 0 1 1 1 1 1 3 2 0 1 1 1 2 0 0 0 0 0 0 0 0 0
0,Aweful service.  Tables weren't clean. Watched them touch the silverware on the top as they wrapped. Tables were left uncleared for 20 minutes at a time when there was a huge line waiting.  Waited an hour for our food. Never got it. We got up and walked out. Not happy with this place. Would never recommend it to anyone.,2 2 2 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 3 3 1 1 1 1 3 3 2 1 1
1,"Awesome food and great service. John was attentive and friendly. Had the Cajun Jambalaya and then Tiramisu for dessert. Both awesome. Both my daughters had a calzone and a dessert each, plain cheesecake and chocolate torte. They really loved the food, they don't normally order dessert. Of course we all brought our food home, we thought we could eat it all. My husband was the only one who finished his calzone.",3 3 1 3 3 2 2 3 1 3 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"Awesome food, great collection of authentic Chinese food. One of the unique restaurants. Price and just right and superb taste that delights your taste buds. The customer service needs to improve and I guess they need to add more staff since it is a very busy restaurant and highly crowded as well. I would rate them 5 stars otherwise.",2 2 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2 1
0,"Awful. We had to ask for everything.  Actually we had to ask another sever to get our server twice so we could get things like water, salt, Parmesan... The spaghetti was undercooked and had barely any sauce so we asked for a bit more and were charged 6$. The waiter had it taken off after we complained but did add the cook was new otherwise he'd dispute that. Wow. Very disappointed overall",3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3
0,"BAD Service. We accidentally spilled a glass of water and the server STARED AT US WITH A FIERCE GLANCE. He wiped off the water with our napkins and when we said thank you, he said ""my pleasure"" in a sarcastic tone. When we asked ANOTHER SERVER for more napkins, he only gave us two when there were three of us. Unbelievable service on Valentine's Day. 

Food is okay.",3 3 0 1 1 1 1 1 1 0 0 2 3 3 3 2 2 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 1 1 1 0 1 1 1 1 0 0 0 1 1 1 2 2 1 1 1 1 1 1
1,Bad Daddy's had great homemade chips with a good homemade French onion dip.  Pimento cheese also was good with the chips.  The selection of burgers was excellent.  I had the special--the hangover burger.  It was very tasty with an egg and ham on it.  The selection of beers also was good.  You can eat inside or outside on the heated patio.  Plenty of tvs for sports viewing.  Good overall experience!,0 0 1 3 2 2 0 0 2 1 1 1 1 0 0 0 0 1 0 0 0 0 2 2 2 2 3 0 0 0 0 0 0 0 0 2 3 0 0 0 0 0 0 0 0 1 1 1 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2
1,"Beautiful decor. Beautiful staff. Exquisite food. Service is excellent. Any mistakes are taken care of asap. Slow days do not exist, the gnocchi is to die for. Take your loved one on a date or bring a group in for a fun party. Intelligent kitchen staff who have perfected classic Italian dishes w a modern twist. Pricey, but nothing good is free in life.",3 2 3 2 3 2 2 2 3 1 3 2 3 3 1 3 0 0 0 0 0 1 2 2 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 1 1 2 2 2 2 1 1 1 1 0 0 0 0 0 0 0 0
0,"Been coming here for years. Food is always good. Thats where the good ends. Often out of items. HORRIBLE service. Food always takes forever, regardless of how many people in the restaurant. Can't even avoid these in house issues with ordering pick-up because it still takes forever, and they almost always get your order wrong.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 3 3 1 2 2 2 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 3 3
1,"Been going here for 8 years now, breakfast burritos are the best I've ever had and I've been all over the US. You know it's a good hole in the wall place when you see Mercedes and whatnot rolling through the drive through. Burritos are huge and only 5 bucks. Go here.",1 2 2 2 2 2 1 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1
1,"Been going there for years....the rolls are good, sake awesome! My favorite is the Las Vegas Roll little bit of spice!  Although good and one of my favorite sushi places, different cooks maybe...its not always consistent so your favorite dish can be a little different each time. Tip:  the Happy Hour is really good almost 1/2 the bill!",1 1 1 1 1 2 2 3 2 3 0 0 0 0 0 0 0 0 0 0 0 1 2 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 2 1 1 1 1
1,"Been here business lunch as well as romantic dinner with my wife. This place Is wonderful. The food is fresh and delicious. The menu changes up so you get a variety  of excellent options. The servers are attentive, knowledgeable and focused on making your dining experience exceptional. And, the view. Awesome. If you are in Toronto, you must go.",0 0 1 1 0 0 0 1 1 0 0 0 1 1 1 2 0 0 0 1 1 2 0 0 0 0 0 0 0 0 1 1 2 1 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 3 0 0 0 0 0 1 1 1
1,"Been here long time ago, they renovated the place. Now it is very nice. The food is good pretty big portion and they have happy hour, the service is a bit slow, we need to asked few times for water refill and lemon. Their cocktail is pretty interesting, but the taste is only ok. I would not get it anymore. Would I come back here, possible. But not on top of my list",0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"Been to Cibo many times! Beautiful historic house, consistently great service, best pizza in the Valley. We have long-debated whether Cibo surpassed Bianco, but I no longer question that it does. Cibo is best, and reasonably priced and delicious. The burrata is also the best I have ever had, and I highly recommend it. It is extremely creamy, but holds together very well, and the balsamic drizzled across the top is phenomenal.",0 0 0 1 1 3 1 1 2 3 3 3 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 3 3 1 3 0 1 1 1 2 3 2 2 2 2 1 1 3 3 2 1 1 3 3 1 2 2 2 2 1 1 1 1 1 1 1 1 3
1,"Best Thai place I've ever been to. Excellent service, excellent food. Restaurant is very clean, and the manager (maybe owner, not sure) is always there and is very welcoming. The green curry is SO good! Every friend I've introduced to this place loves it, and returns often. 

Can't wait to go back!",2 2 2 0 0 0 0 3 2 2 2 1 0 1 3 0 0 1 0 0 0 0 0 0 0 0 0 1 3 0 1 1 0 1 3 0 0 0 0 0 0 0 2 2 0 1 0 2 2 2 2 2
1,Best Thai restaurant I've ever been to. Might be the only one I've ever given a 5 star review to. The fact that it was a full house on a Tuesday ought to give you an idea of how good the food is. Yelpers didn't let me down with the Garlic Prawn and Crispy Duck Panang recommendations. Will definitely return next time I visit Vegas.,2 1 2 0 1 1 1 0 0 0 1 0 0 0 0 0 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 2 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 2 3 3 0 0 0 0 0
1,"Best cocktails I've encountered in Arizona. Coming from New York I was pleasantly surprised with the quality of service and product I was presented with at Lux. While they were busy on the evening I met up with some friends at the establishment, our bartender was cognizant of the wait and gave us a discount on our beverages!",3 3 1 1 1 1 0 0 0 0 0 0 2 2 1 1 2 2 2 2 2 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 2 2 2 1 2 2 2 2 2
