label,text,human_attention
1,"Had the kale caesar to start and the buttermilk fried chicken (like apparently the majority of customers). The salad was very good and the dressing not too overwhelming. I especially how the made the substitute with kale, as it adds a good satsifying crisp to the taste. They gave a strawberry shorbet between the appetizer and entree as to clean the palette.
The buttermilk fried chicken was amazing. I've never had fried chicken at a fine dining establishment and it was a very refreshing experience. I'm from the East Coast so I might not have the most reliable comprehension of what the best fried chicken is but it was ridiculously good. The batter was very smooth and thin. The meat itself was very tender and had a distinct juicy flavor which went perfectly with the light gravy that came with it. I wish I could remember it honestly. Writing this review made me so hungry that I had to stop in the middle to eat something. Anyway, the waitress mentioned how the restaurant is owned by two sisters for a very long time and one of them does all of the baking. Next time I'll have to try the dessert.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 0 0 1 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 1 1 1 0 0 0 1 1 0 0 1 0 1 0 0 1 1 1 0 1 1 2 1 3 0 1 1 1 1 1 1 1 1 1 0 0 0 0 2 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 1 0 1 3 0 2 0 1 0 1 2 3 0 0 0 3 3 3 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 1 1 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0,"Had to make an account special for this review. 

*Brunch Review*

The below experiences are true for me as well as the people I've dined with. 

I only get one dish for brunch. The French Toast Platter. Twice I've received cold, wet, egg saturated pieces of bread. 

Egg dishes are supposed to come with a biscuit. Can't tell you how those taste because I never seem to get one. 

The bacon, oh the bacon. The bacon on more than one occasion has looked like gnarled pieces of flash fried beef jerky. I don't know what the deal with that is. But hey, sometimes they do you a favor and forget to give you bacon altogether. 

Waited an hour for food most recently and 2 hours the trip before. I thought that was a fluke as the manager or someone explained they were short staffed.  Methinks not. 

I guess my recommendation is to come within an hour of opening for brunch or you may be in for a long wait for subpar dishes with missing items. 


1 Star for Jalapeño Cheddar Grits and the Roasted Potatoes because they are they only enjoyably edible parts of my brunch 99% of the time.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 2 2 2 1 1 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 2 2 1 1 1 1 0 0 0 0 0 0 0 0 1 1 2 1 0 0 0 0 0 0 0
1,"Hands down the best plain slice you can have in Oakland. The cheese has a nice sharpness and deep flavor. The sauce is perfectly tangy without being sweet, and surprisingly tastes like real tomatoes. The crust is crisp and has a bit of a salty bite to it. These three factors contribute to a thoroughly enjoyable pizza-eating experience.

Non-plain slices vary. The Spinach, Tomato, and Ricotta white slices are absolutely wonderful. Their spinach actually has flavor, the tomatoes are fresh, and the creamy ricotta compliments the tangy crust and salty cheese excellently. Their topped slices and pies actually have plenty of toppings, unlike some other pizza joints in Oakland (cough Pizza Sola cough). Mushrooms taste canned, which is not very pleasant.. Pepperoni is average, I prefer Sola's. 

Other menu items again vary. Hoagies are average, there are better places in Oakland for that.  Calzones are based on the same great crust so they're pretty solid.

Good, quick, and friendly service for the most part. My major qualm is that it closes pretty early and that it isn't open on weekends.

Overall, easily the best spot in Oakland to grab a plain or spinach slice. Forget the competition, Milano's is king.",0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 1 0 2 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1
0,"Hands down, the WORST service I've ever seen. Arrived and we're seated. Good so far. Adam was our server but he was busy so someone else took our drink order. Good so far. We ordered crab but the other two in our party ordered salmon and catfish. About 20 min in Adam returns and says that the fish will come out after the crab. No worries,  it takes longer etc. 30 min in the fish arrives. 5 min later oyr crab arrives but its wrong. Plain with no seasoning. Back it goes. After 5-10 min I tell the inlaws to eat so it doesn't get cold. 45 min after ordering still no food. Adam finally stops by and says ""no food?"" We explain and he returns 5 min later with the same food we turned away about 20 min prior. We explain why it's wrong. He comes back 5 min later after just throwing some spice in. It was cold and not remotely appealing. We never got drink refills. At one point he saw my empty cup near the edge for refill,  grabbed the ice tea and walked right past us. I like angry crab but that location is horrid.",0 0 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 0 2 2 2 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2
1,"Honestly, I kind of went into the Metro Grill not expecting too much. Probably because I've never heard of anybody having a mind-blowing experience at one and I only ever hear complaints. However, on a quest to try a few more elevated patios, this was pretty close to my apartment so I figured, why not? Impressed, I was.

The food was above average, we had the fish tacos and the number 42, which was a Asian lemon chicken dish.  Upon questioning why the dish has such a strange name, the waitress actually asked the chef. Apparently, the lemon chicken is no. 42 on the menu of a majority of Chinese restaurants. This of course isn't true, but the fact that the waitress actually asked the chef for us was a testament to good service. 

Furthermore, the fact that the staff managed to get the patio ready just hours after a major rainstorm passed through the city shows how hard they work. That impressed me as well.

The Guinness was fine and the view from the patio onto 17th (thought you may have to maneuver around some potted plants) was nice.  

All in all, a good experience at the Metropolitan Grill.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 0 2 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 0 2 2 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 2 2 0 0 0 0
0,"Horrible, in a word!! 
Their sandwiches are decent but their customer service is the worst!!  I use to pick up breakfast for a co-worker and myself a few times a month because it was right next door,  and they forget something EVERY SINGLE TIME!! They would charge me, of course, but then lie and tell me they didn't, even though I had the receipt!  I work in the industry so never made a big deal about it, I gave countless chances and excuses.  Until finally, I just stopped coming in.  I came in one more time after a year, again, for convenience, and they forgot the bacon on my sandwich.  When I went back in, they said they were out....That's fine, BUT WHY CHARGE FOR IT?!?  They have over charged me every friggin time and have forgotten something (no exaggeration) EVERY TIME, unless I check and go back.  But the worst of it?  They're never are apologetic or try and make it right, or ask me to come back in for a free coffee even?  They just aren't worth it, they are all around the worst I have ever experienced because of their consistency to disappoint and rip me off.",3 0 0 0 0 0 0 0 0 0 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 3 3 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 1 1 1 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 0 0 3 3 3 3 3 3 0 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 3 3 3 3 3 3 2 2 2 2 0 0 0 3 3 3 3 3 3 3
0,"Horrible....just horrible!  Three of us were sat in the bar at 7:45pm.  The music from the juke box was very loud. During our dinner we asked three times if the music could be turned down a bit.  We realize it's the bar, but we were yelling at each other across the table due to the music volume!  Our waitress took our drink order, delivered outlet drinks quickly, took our food order, then never came back to our table.  An appetizer was delivered quickly by another server, then shortly two of our entrees were delivered by yet another server.  The third entree wasn't delivered and out waitress was no where to be found.  After another 10 or so minutes, I flagged a bartender down and asked to have the last meal checked on.  Finally our server showed at our table and explained that another server had taken the entree to another table.  She apologized and took another 8 to 10 minutes to bring out the meal.  Meanwhile the two of us were done eating.  You, as well as us were wondering why we were never checked on after the first meals were delivered.  None of us will return to this location.",3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 2 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 2 2 0 1 1
0,"I a bit confused with the rating here... I can see why it got some good reviews as well.  It's super convenient to downtown but I found it a little lacking.  

Let me preface that it was a Thursday... and I wanted to grab lunch with a friend at an ""off peak"" lunch time... towards 1pm.  We walked in and we were told we could sit wherever we wanted, the place wasn't really that busy.  Couple people playing pool and some (maybe 3) other tables had some people sitting down.

Server was friendly but very rushed... must have been either recovering from the lunch rush or just multi-tasking, but he definitely did his job in getting our order in.

Not sure why it took very long for our sandwiches to come out of the kitchen... maybe short staffed that day?  or something else, but I wasn't too thrilled with the quality of my sandwich and fries.  Not that the food was in-edible, but just a little sloppy.  Not something I would have expected for the price they were asking for.

I may try them again, but I wasn't too thrilled during lunch.  Maybe their speciality is during games and evening....",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 1 1 1 1 1 1 0 0 0 0 2 2 0 0 0 0 0 0 1 2 2 2 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 0 0 0 0 0 0 1 2 2 2 0 0 0 0 0 0 0 0 0 0
1,"I absolutely adore this place, its honestly probably in my top 3 for food places in Pittsburgh. I first discovered this place during my internship last summer and I've been coming ever since. From the atmosphere to the portions do the variety and quality in their menu, there's nothing negative that I can think of when it comes to describing this food joint. I usually am one to order the Gaprow Lad Kao or the Pad Thai but there's an assortment of other items on the menu that are sure to put your taste buds in a euphoric whirl. Their range spice levels (ranging from 1-5) allow for even the most sensitive of pallets to enjoy their food and their lunch and dinner specials are enough to fill up the largest of tummies. The two things I would make sure you make note of though if you plan on dining here is that 1.) They do not do reservations for lunch at this location, only dinner and 2.) This place gets packed relatively quickly, so if you plan on sitting down and enjoying your meal in, definitely try to come in earlier rather than later, especially for their lunch hour.",2 3 3 3 3 0 0 0 1 3 3 3 2 3 3 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 2 1 1 2 1 1 2 2 2 1 1 1 2 3 3 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"I am not a hot dog connoisseur. I'll be honest. I mostly dislike hot dogs.

Growing up, our family tradition was to eat a hot dog on New Year's day. My mom (and grandmother before that) would say you'd be guaranteed to have money in your pocket year round (and that every meal after would be sure to be better). I ranked this ""tradition"" right up there with the mandatory liver and onions dinner once a year. 

Well, I must confess: since Dottsy Z. introduced me to Great Dane's I have craved and enjoyed a chili dog on my own volition on more than one occasion. 

The soft poppy seed bun provides a pillowy home for a the steamed dog (which could be grilled upon request) that offers a nice mild flavor with the famous snap. The chili is an excellent compliment providing a nice additional texture. All a this and yummy skinny fries for under $5? At that rate, I really do have a shot at money in my pocket all year!

So, my hat is off to Great Dane's for doing what my mother and grandmother were never able to do: eat a hot dog and enjoy it!",0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3 0 2 2 0 0 0 0 2 2 2 2 2 0 2 2 2 1 0 0 2 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 3 3 3 1 0 3 3 0 2 0 0 3 3 2 0 3 3 3 0 0 0 0 3 3 3 0 2 2 0 0 0 0 0 1 1 0 1 0 1 1 1 1 0 0 0 0 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 1
1,"I am very glad that a Filipino restaurant of this quality opened in the east valley.  My wife and I live in Gilbert and we take time to go here regularly. Here are the reasons why we love this restaurant. 

1. Cleanliness. This is the most important thing for me. That place has to be clean. The tables and everything else are kept clean. I give them 5 stars for keeping the place clean. Keeping a restaurant clean is actually hard. They do a great job. 

2. Taste of food. Definitely 5 stars. The first 28 years of my life was in the Philippines. I have been here in America for 20 years. My wife and I eat out everyday. So you can imagine that we have eaten out a lot. We never go back if we are not satisfied. There are many options out there. With Nanay's we come back over and over. 

3. Service. Everyone takes time to make sure you get what you need. There's enough cold water all the time. Staff are very friendly. 

Whether you are a Filipino or not, you'll enjoy Nanay's like your mom's home cooking thus the name (Nanay translated is mom).",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 2 0 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"I am writing this review mostly because I don't think the others are fair to this restaurant.  I have been a patron since it opened and visit usually once per month.  I have experienced nothing but friendly, accurate and speedy service.  Therefore, I was surprised to read that others apparently haven't had the same treatment.  

Mary Brown's fried chicken is not as crispy as KFC or Popeyes.  However, the meat itself and not just the coating is, overall, tastier than the aforementioned chains.  Mary Brown's has arguably the tastiest chicken breat pieces for those who are fans of white meat.  Because their marinade is likely some sort of brine, in my experience, their white meat pieces have never, ever been dry.  What is also notable about the way they prepare their chicken (unlike all other chicken chains I can think of) is that all pieces are trimmed of excess fat and skin prior to preparation.

For those wishing to try their signature dishes without spending a lot, they have daily lunch specials under six bucks.

Everyone has different prefernces.  However, taking process and care into consideration, a fried chicken ""foodie"" would probably understand why Mary Brown's has a loyal following.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
1,"I came here with my fellowship for dinner last month. Located up a set of stairs, I wouldn't have known the restaurant was there unless my friends had told me. Inside, it was set up (at least to me), like a cafeteria with rows of benches and long tables. The interior looked neat, clean, and urban. 

The food was great! I tried my curry with minimal spice because I know I can't handle spicy food, and I loved how it tasted. My friend got the seafood fried rice and shared some with me. It was great! I hadn't really tried Thai food up until then, so this was a good food experience to my taste buds. 

I won't be coming here regularly because of the busyness which slightly turns me away (sometimes the wait time to get a table can be extensive without a reservation, but it goes to show the place is popular) and price tag but I recommend that every Ryerson student (since it's right by school) should try Salad King (and Chipotle, Five Guys, Panera, Bam Nhi Boys etc) at least once. If you go to school/work in the area, you got to experience the food here!",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 0 0 0 0 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1
0,"I came here with some girlfriends to have some drinks and appetizers before our Bingo session. Yes we are 80 years old and play bingo. If you sit in the bar area, you can take advantage of their happy hour, for appetizers and drinks. Appetizers are $6 each and certain draught beers are $3.  The appetizers we chose were:

potato skins
pretzels
bbq chicken flatbread

The food took a long time to come out, and when it did, many of the items were cold as if they had been sitting for a while. The potato skins for example, were super crunchy, but not in a good way. More like stale crunchy. The pretzel sticks were probably the best thing, they were like breadsticks that looked and tasted like a pretzel. They came out buttery and warm. The cheese sauce that came with it was not very tasty though. The flatbread was mediocre at best.
I ordered a wildberry lemonade to drink and that was the best thing I had there. The ice comes crushed which is my favorite. Service was slow, food was not good.I know this is a chain, but I can't understand why they are still in business.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 3 3 1 2 1 0 0 0 0 2 2 2 2 2 3 0 0 0 0 0 2 1 1 2 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 2 2 2 1 0 2 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 2 2 3 3 0 0 0 0 0 0 0 2 2 2 2 1 2 2 2
0,"I can only vouch for their take out service cause I've never actually dined at this place but the take out service is alright. I ordered online and was hoping to pick it up right away and leave as I was in a hurry. When I got there no one was there in the take out room to help us out. Another 2 customers had come behind me and still there was no one to help us get our orders. I had yelled ""excuse me"" probably 10 times and waited 15 minutes before someone came in to help us. Once she was there I got my Food quickly. The take out area itself was dirty and disorganized. The price of the food is extremely ridiculous but I guess it's alright for the taste of the food. I ordered the mini pizza and mini pasta that's for kids cause it was cheap lol. It was 6.99 and comes with a drink, toy, and brownie. The pizza tasted good but the pasta could have been better. The pasta sauce was good but the spaghetti noodle was stale. Overall, I really hope the dining experience is much better than the take out experience.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1,"I can't believe my friend talked me into going all the way to Mississauga to go to a mall! And on boxing day, no less... But I didn't have to drive, so I guess I can't complain too much. 

As my first visit to the actual mall itself, I found it quite nice. The mall has an overall funny layout, as most of the stores are on the upper level and an odd Y shape. Found ourselves going around and visiting the same areas a few times before turning around. 

Enjoyed that lots of stores had a larger store space and some stores that other malls don't have like Urban Outfitters, Muji, and White House, Black Market. The stores here gave off more of a higher end vibe, similar to Yorkdale. 

Parking wasn't all that bad, as there are parking lots and structures all around the entire mall, with many entrances and exits. Makes entering the mall area and leaving it simpler. 

My friends seemed to like this mall, as there are stores here that you don't typically see elsewhere. It may be a little far, but I wouldn't mind coming back again, as long as I'm not the driver!",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 1 1 1 1 1 0 1 1 0 0 0 1 0 0 1 1 1 0 1 1 0 1 1 0 1 0 1 0 1 1 0 1 1 1 0 1 1 1 2 1 1 0 0 0 1 1 0 0 1 1 1 1 0 0 0 0 0 1 1 0 2 2 2 2 2 0 0 0 0 0 0 0
1,"I cannot even express how much I love this place! After my injury, this has been my 'go to' for sushi and it never disappoints. Be sure to call and make an order or it may take a while if you order there. A lot of their business I would want to say is for take out since their sitting area is quite small. I personally have not tried dine-in but I am sure the food experience would be great. 
In regards to the food, I absolutely love their spicy salmon and black dragon roll. I recently discovered the Kamikazi roll which is salmon, avocado and spicy sauce which is perfect since I love avocado! Another yummy choice would be their shrimp tempura, it is just so good I order it every time. I have tried their sushi combos and they are great. Their fish to rice proportion is just right so you won't complain. 
The prices at Sushi Park is very affordable and fair. The quality is high and the service is awesome. We had stumbled in a little late once and the owner was super accommodating.  
Give it a try when you are in the area.  Thumbs up!",0 0 0 0 0 0 2 3 2 2 0 0 0 0 0 0 0 2 2 2 2 0 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 3 2 2 2 2 2 2 2 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 3 2 0 0 0 0 0 0 0 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 2 2 2 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 2 2
0,"I don't see what people are talking about. 

There's another buffet that serves food by the spoonful, and its wicked that one would even mention them in the same category.

I liked the steamed crab legs and the fact that they offer real butter on the side was a plus. There was nothing else that really stood out. The sushi rolls were blah. Soups were salty. Mac and cheese lacked flavor. Baked chicken was undercooked and very pink inside.The oysters (Blue Point) were pathetic. What are they doing? Shucking them and putting the leanest ones out there? It looked that way compared to the Blue Point oysters that we enjoyed at another hotel. 

Also, the service was horrible. The excuse was that they were understaffed that day. We waited 15 minutes to get sodas, and never saw anyone offer a refill during our visit. Unacceptable. This is the world famous Caesar's Palace on the Las Vegas Strip. If they want to compete with some of the 5 star/diamond caliber places within walking (staggering) distance, they need to step it up.

 I might give them a second shot, but there is less than a 50% chance that I would even bother.",0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 1 1 2 0 0 0 1 0 1 1 0 3 0 0 0 0 1 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 1 0 0 0 0 2 0 0 0 2 2 2 0 0 0 0 1 1 1 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
